FilePath,FileName,Date,Time,Bbar,Malc,Mbec,MbraMmys,Mdau,Mnat,NSL,Paur,Ppip,Ppyg,Rfer,Rhip
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215750_000,NA,NA,0.09,0.00,0.00,0.01,0.00,0.00,0.18,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215752_000,NA,NA,0.04,0.00,0.00,0.02,0.00,0.00,0.38,0.02,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215807_000,NA,NA,0.05,0.00,0.00,0.03,0.00,0.00,0.24,0.01,0.97,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215810_000,NA,NA,0.00,0.00,0.00,0.09,0.01,0.00,0.24,0.01,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215814_000,NA,NA,0.00,0.00,0.00,0.71,0.29,0.12,0.23,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215821_000,NA,NA,0.00,0.00,0.00,0.48,0.73,0.28,0.02,0.03,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215823_000,NA,NA,0.03,0.00,0.00,0.57,0.30,0.11,0.28,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215826_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215831_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.02,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215849_000,NA,NA,0.00,0.01,0.01,0.03,0.01,0.01,0.10,0.09,0.97,0.38,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215854_000,NA,NA,0.00,0.00,0.00,0.87,0.39,0.12,0.18,0.00,0.97,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215902_000,NA,NA,0.26,0.00,0.00,0.11,0.01,0.01,0.39,0.01,0.96,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215910_000,NA,NA,0.00,0.00,0.00,0.77,0.71,0.30,0.07,0.02,0.93,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215917_000,NA,NA,0.00,0.00,0.00,0.75,0.29,0.14,0.11,0.01,0.95,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215939_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.16,0.00,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215943_000,NA,NA,0.02,0.00,0.00,0.03,0.01,0.03,0.08,0.03,0.98,0.09,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215949_000,NA,NA,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215950_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.98,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215952_000,NA,NA,0.00,0.01,0.00,0.04,0.02,0.00,0.05,0.00,0.98,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220025_000,NA,NA,0.03,0.00,0.00,0.12,0.01,0.05,0.20,0.04,0.97,0.05,0.01,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220030_000,NA,NA,0.00,0.00,0.00,0.07,0.01,0.09,0.06,0.02,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220036_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.00,0.17,0.01,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220044_000,NA,NA,0.00,0.02,0.03,0.12,0.06,0.14,0.15,0.01,0.97,0.72,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220047_000,NA,NA,0.03,0.00,0.00,0.01,0.01,0.00,0.20,0.01,0.98,0.07,0.04,0.02
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220101_000,NA,NA,0.01,0.00,0.00,0.07,0.01,0.00,0.25,0.00,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220104_000,NA,NA,0.00,0.00,0.00,0.02,0.01,0.01,0.18,0.02,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220108_000,NA,NA,0.02,0.00,0.00,0.60,0.16,0.11,0.22,0.01,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220113_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.00,0.20,0.00,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220118_000,NA,NA,0.00,0.00,0.00,0.56,0.21,0.15,0.27,0.02,0.98,0.07,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220121_000,NA,NA,0.00,0.00,0.00,0.26,0.57,0.02,0.08,0.00,0.98,0.60,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220144_000,NA,NA,0.03,0.00,0.00,0.71,0.79,0.08,0.03,0.02,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220151_000,NA,NA,0.00,0.00,0.00,0.51,0.74,0.05,0.15,0.00,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220154_000,NA,NA,0.00,0.00,0.00,0.76,0.09,0.07,0.18,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220156_000,NA,NA,0.01,0.03,0.01,0.11,0.08,0.00,0.09,0.03,0.97,0.31,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220158_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220203_000,NA,NA,0.00,0.00,0.00,0.04,0.00,0.00,0.05,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220206_000,NA,NA,0.00,0.00,0.00,0.07,0.00,0.12,0.08,0.08,0.98,0.11,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220213_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.14,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220215_000,NA,NA,0.01,0.15,0.02,0.04,0.02,0.00,0.12,0.00,0.95,0.42,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220218_000,NA,NA,0.01,0.00,0.00,0.75,0.06,0.15,0.17,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220221_000,NA,NA,0.00,0.01,0.01,0.80,0.27,0.17,0.30,0.00,0.33,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220224_000,NA,NA,0.02,0.00,0.00,0.01,0.00,0.00,0.26,0.00,0.97,0.05,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220228_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.22,0.00,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220251_000,NA,NA,0.02,0.00,0.00,0.69,0.11,0.15,0.15,0.01,0.98,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220254_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.10,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220300_000,NA,NA,0.01,0.00,0.00,0.04,0.00,0.02,0.12,0.09,0.97,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220303_000,NA,NA,0.00,0.03,0.00,0.11,0.02,0.12,0.03,0.04,0.95,0.28,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220305_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220312_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.06,0.10,0.04,0.95,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220315_000,NA,NA,0.00,0.00,0.00,0.13,0.06,0.01,0.12,0.06,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220319_000,NA,NA,0.01,0.00,0.00,0.02,0.01,0.00,0.18,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220322_000,NA,NA,0.00,0.01,0.01,0.06,0.02,0.00,0.21,0.00,0.98,0.14,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220325_000,NA,NA,0.00,0.00,0.00,0.01,0.01,0.00,0.17,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220328_000,NA,NA,0.00,0.00,0.00,0.68,0.45,0.09,0.23,0.00,0.98,0.13,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220346_000,NA,NA,0.00,0.00,0.00,0.79,0.41,0.09,0.11,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220349_000,NA,NA,0.01,0.00,0.00,0.27,0.02,0.36,0.23,0.06,0.98,0.03,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220422_000,NA,NA,0.02,0.00,0.00,0.11,0.00,0.07,0.19,0.05,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220429_000,NA,NA,0.01,0.02,0.00,0.72,0.07,0.04,0.09,0.01,0.98,0.17,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220431_000,NA,NA,0.00,0.00,0.00,0.67,0.19,0.05,0.17,0.00,0.45,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220454_000,NA,NA,0.01,0.00,0.00,0.72,0.39,0.35,0.24,0.01,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220459_000,NA,NA,0.05,0.00,0.00,0.33,0.08,0.43,0.22,0.04,0.98,0.06,0.00,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220500_000,NA,NA,0.00,0.00,0.00,0.72,0.77,0.10,0.18,0.01,0.89,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220511_000,NA,NA,0.00,0.00,0.00,0.62,0.38,0.19,0.38,0.01,0.94,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220514_000,NA,NA,0.04,0.00,0.01,0.23,0.70,0.01,0.89,0.05,0.86,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220521_000,NA,NA,0.01,0.00,0.00,0.72,0.20,0.07,0.21,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220526_000,NA,NA,0.00,0.00,0.00,0.22,0.01,0.25,0.13,0.08,0.84,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220528_000,NA,NA,0.00,0.00,0.00,0.12,0.03,0.00,0.22,0.01,0.90,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220531_000,NA,NA,0.04,0.00,0.00,0.78,0.38,0.12,0.16,0.01,0.49,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220534_000,NA,NA,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.98,0.02,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220539_000,NA,NA,0.02,0.00,0.00,0.86,0.15,0.07,0.21,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220550_000,NA,NA,0.00,0.00,0.00,0.80,0.16,0.42,0.23,0.01,0.97,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220551_000,NA,NA,0.00,0.00,0.00,0.74,0.61,0.14,0.16,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220553_000,NA,NA,0.00,0.00,0.00,0.08,0.03,0.00,0.02,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220557_000,NA,NA,0.02,0.01,0.00,0.50,0.36,0.16,0.22,0.02,0.98,0.26,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220601_000,NA,NA,0.01,0.00,0.00,0.73,0.18,0.04,0.04,0.01,0.98,0.09,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220606_000,NA,NA,0.03,0.00,0.00,0.02,0.01,0.00,0.16,0.01,0.66,0.50,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220607_000,NA,NA,0.00,0.21,0.09,0.08,0.01,0.01,0.06,0.00,0.98,0.81,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220609_000,NA,NA,0.00,0.01,0.00,0.03,0.01,0.00,0.01,0.01,0.86,0.81,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220616_000,NA,NA,0.01,0.00,0.00,0.05,0.01,0.00,0.34,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220624_000,NA,NA,0.02,0.00,0.01,0.06,0.03,0.03,0.04,0.02,0.94,0.04,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220628_000,NA,NA,0.01,0.00,0.00,0.07,0.02,0.00,0.18,0.01,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220630_000,NA,NA,0.00,0.00,0.00,0.10,0.02,0.01,0.08,0.01,0.96,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220634_000,NA,NA,0.00,0.00,0.00,0.10,0.02,0.01,0.39,0.02,0.97,0.25,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220638_000,NA,NA,0.00,0.00,0.00,0.81,0.12,0.03,0.19,0.01,0.94,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220647_000,NA,NA,0.00,0.01,0.01,0.72,0.37,0.08,0.13,0.00,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220649_000,NA,NA,0.00,0.00,0.00,0.87,0.31,0.08,0.18,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220653_000,NA,NA,0.00,0.01,0.00,0.85,0.25,0.10,0.19,0.00,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220658_000,NA,NA,0.00,0.00,0.00,0.20,0.06,0.10,0.10,0.02,0.97,0.88,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220704_000,NA,NA,0.00,0.00,0.00,0.09,0.02,0.01,0.44,0.03,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220709_000,NA,NA,0.00,0.00,0.00,0.07,0.01,0.00,0.14,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220712_000,NA,NA,0.07,0.00,0.00,0.05,0.00,0.00,0.33,0.01,0.90,0.84,0.03,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220716_000,NA,NA,0.04,0.00,0.00,0.03,0.01,0.00,0.26,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220719_000,NA,NA,0.00,0.00,0.00,0.18,0.03,0.41,0.16,0.04,0.95,0.25,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220721_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.05,0.20,0.05,0.97,0.30,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220726_000,NA,NA,0.00,0.00,0.00,0.06,0.01,0.00,0.21,0.00,0.95,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220731_000,NA,NA,0.01,0.00,0.00,0.47,0.39,0.03,0.16,0.00,0.97,0.06,0.03,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220739_000,NA,NA,0.00,0.00,0.00,0.70,0.34,0.09,0.18,0.00,0.97,0.55,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220745_000,NA,NA,0.01,0.08,0.01,0.04,0.02,0.00,0.27,0.01,0.97,0.70,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220747_000,NA,NA,0.03,0.00,0.00,0.03,0.00,0.00,0.35,0.01,0.95,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220753_000,NA,NA,0.00,0.11,0.05,0.84,0.34,0.08,0.17,0.01,0.28,0.35,0.02,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220758_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.10,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220800_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.17,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220810_000,NA,NA,0.00,0.00,0.00,0.79,0.27,0.11,0.12,0.01,0.96,0.11,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220813_000,NA,NA,0.04,0.00,0.00,0.64,0.17,0.06,0.62,0.49,0.83,0.14,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220819_000,NA,NA,0.00,0.00,0.00,0.02,0.01,0.00,0.14,0.01,0.97,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220822_000,NA,NA,0.00,0.03,0.00,0.03,0.01,0.00,0.20,0.01,0.98,0.80,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220825_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.15,0.00,0.98,0.12,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220828_000,NA,NA,0.00,0.01,0.00,0.01,0.01,0.00,0.19,0.01,0.93,0.38,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220844_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.02,0.18,0.09,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220849_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.14,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220851_000,NA,NA,0.01,0.00,0.00,0.04,0.01,0.00,0.01,0.01,0.98,0.95,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220854_000,NA,NA,0.00,0.00,0.01,0.42,0.89,0.05,0.21,0.00,0.95,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220857_000,NA,NA,0.00,0.00,0.01,0.46,0.11,0.06,0.04,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220902_000,NA,NA,0.00,0.00,0.00,0.54,0.34,0.03,0.10,0.00,0.98,0.33,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220905_000,NA,NA,0.00,0.01,0.00,0.86,0.16,0.07,0.24,0.00,0.98,0.10,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220911_000,NA,NA,0.00,0.00,0.00,0.23,0.66,0.00,0.17,0.02,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220915_000,NA,NA,0.00,0.07,0.02,0.09,0.03,0.01,0.11,0.00,0.98,0.33,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220924_000,NA,NA,0.00,0.00,0.00,0.62,0.61,0.10,0.16,0.02,0.97,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220925_000,NA,NA,0.00,0.01,0.00,0.01,0.00,0.00,0.31,0.00,0.91,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220928_000,NA,NA,0.01,0.00,0.00,0.09,0.01,0.06,0.42,0.03,0.96,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220938_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.22,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220942_000,NA,NA,0.00,0.00,0.00,0.06,0.06,0.02,0.02,0.03,0.80,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220946_000,NA,NA,0.03,0.02,0.01,0.11,0.01,0.12,0.14,0.12,0.06,0.97,0.00,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220953_000,NA,NA,0.01,0.00,0.00,0.01,0.01,0.00,0.24,0.03,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220956_000,NA,NA,0.01,0.00,0.00,0.03,0.00,0.02,0.09,0.03,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_220959_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221002_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.04,0.98,0.12,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221010_000,NA,NA,0.03,0.00,0.00,0.25,0.57,0.02,0.24,0.02,0.98,0.08,0.02,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221014_000,NA,NA,0.00,0.01,0.00,0.05,0.02,0.00,0.06,0.00,0.98,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221015_000,NA,NA,0.01,0.00,0.00,0.01,0.00,0.00,0.14,0.00,0.98,0.98,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221018_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.14,0.01,0.97,0.78,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221019_000,NA,NA,0.00,0.00,0.00,0.66,0.53,0.04,0.06,0.00,0.98,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221028_000,NA,NA,0.06,0.00,0.00,0.54,0.34,0.39,0.14,0.02,0.97,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221033_000,NA,NA,0.03,0.00,0.00,0.07,0.01,0.01,0.18,0.00,0.98,0.97,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221036_000,NA,NA,0.00,0.00,0.00,0.39,0.52,0.01,0.11,0.00,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_221043_000,NA,NA,0.02,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.98,0.05,0.00,0.00
